ZCTA,DATE,AVG,DP
90011,2013-03-22,16.76645088195805,4.995870831449402
90011,2013-03-23,16.64557266235355,3.246649728697074
90011,2013-03-24,17.647302627563498,2.013115628389279
90011,2013-03-25,17.214457035064697,1.4724752685895028
90011,2013-03-26,16.6031918525696,4.759440519961361
90011,2013-03-27,16.84279441833495,5.815828860429903
90011,2013-03-28,17.4763798713684,4.148834822583829
90011,2013-03-29,17.35959911346435,4.836265075237783
90011,2013-03-30,16.9741473197937,6.223322564351378
90011,2013-03-31,16.43157005310055,7.668631596320941
90011,2013-04-01,15.496017456054698,5.682817452325242
90011,2013-04-02,16.80177402496335,3.2611091308656723
90011,2013-04-03,17.9407320022583,0.6881217816328887
90011,2013-04-04,17.31910610198975,5.995970540970451
90011,2013-04-05,17.58484983444215,8.05835172280064
90011,2013-04-06,17.4696145057678,6.1198162159262335
90011,2013-04-07,17.47782278060915,3.4697463346738555
90011,2013-04-08,17.3074188232422,6.572908309818329
90011,2013-04-09,18.47059869766235,-1.2425094347425611
90011,2013-04-10,18.70964288711545,-3.142724489570102
90011,2013-04-11,18.07269477844235,-1.4433588760037876
90011,2013-04-12,17.36197853088375,2.8136056434014205
90011,2013-04-13,15.5849528312683,9.382640812581146
90011,2013-04-14,15.381356716156,8.684696453634439
90011,2013-04-15,15.278931140899651,5.7637236111652514
90011,2013-04-16,14.865252494812,-1.2798282742442089
90011,2013-04-17,17.77932405471805,-1.3617997818232583
90011,2013-04-18,18.57004928588865,-3.3311199382925536
90011,2013-04-19,20.406060218811,-2.243813215004881
90011,2013-04-20,20.455099582672098,-1.8314540526484933
90011,2013-04-21,19.74200773239135,-0.8503775525884618
90011,2013-04-22,18.256783485412598,2.2509827542600913
90011,2013-04-23,18.34952783584595,2.630262225421858
90011,2013-04-24,16.42499828338625,10.953142946789743
90011,2013-04-25,18.0858826637268,-0.1853650500706676
90011,2013-04-26,18.0187907218933,-1.8564148504079736
90011,2013-04-27,17.860281944274902,-1.6706454175620702
90011,2013-04-28,18.73131704330445,-0.5989816159890619
90011,2013-04-29,18.461291790008552,-0.3053511717652927
90011,2013-04-30,17.50402593612675,0.15759570971984502
90011,2013-05-01,19.86983489990235,0.7272300157076089
90011,2013-05-02,21.9388575553894,-1.3259600541243297
90011,2013-05-03,24.61020374298095,1.092550734799672
90011,2013-05-04,19.7077283859253,0.5703867924938812
90011,2013-05-05,17.617345809936552,0.19517927787005807
90011,2013-05-06,16.97081756591795,0.8570954709284532
90011,2013-05-07,17.707670211792,0.7868596321520095
90011,2013-05-08,18.053178787231452,2.179653573161808
90011,2013-05-09,18.1351819038391,-0.6421761964471817
90011,2013-05-10,19.5513758659363,0.13827346324923454
90011,2013-05-11,22.0618748664856,0.9656146932238537
90011,2013-05-12,22.6821689605713,1.6318841358181544
90011,2013-05-13,26.165625572204597,4.191256629866639
90011,2013-05-14,21.1157817840576,1.203379348539998
90011,2013-05-15,18.96304845809935,0.23002520171919527
90011,2013-05-16,18.96436834335325,1.2429176424212496
90011,2013-05-17,19.4017572402954,1.7766019280656014
90011,2013-05-18,19.2690625190735,0.5878988648699077
90011,2013-05-19,19.183846473693848,0.04886855441694441
90011,2013-05-20,21.3702039718628,1.1725084849779468
90011,2013-05-21,21.33464145660405,2.2007551817554662
90011,2013-05-22,20.2758083343506,2.3165083933248005
90011,2013-05-23,18.9769444465637,1.01759578281174
90011,2013-05-24,18.4586410522461,-0.0614683282148891
90011,2013-05-25,18.57167625427245,0.21947376301473234
90011,2013-05-26,18.33872413635255,-0.13568253658833565
90011,2013-05-27,19.5038962364197,0.8587257919613628
90011,2013-05-28,20.84933280944825,1.7773105833367757
90011,2013-05-29,21.57719039916995,2.1454118071064605
90011,2013-05-30,21.32264137268065,1.8470865506852938
90011,2013-05-31,21.5217685699463,2.6784127327031166
90011,2013-06-01,21.87925338745115,2.3523708292051637
90011,2013-06-02,20.87570762634275,3.075708040176847
90011,2013-06-03,20.5895156860352,2.6411327301496184
90011,2013-06-04,20.090819358825698,2.2126941297165654
90011,2013-06-05,19.41473388671875,1.5399068380735645
90011,2013-06-06,19.09805107116695,1.2270724613434523
90011,2013-06-07,19.1556043624878,1.294536707587024
90011,2013-06-08,20.1107759475708,1.9770430960803824
90011,2013-06-09,20.0342950820923,1.9576958359338397
90011,2013-06-10,20.67525100708005,2.1025397130208603
90011,2013-06-11,21.2258176803589,1.561747671436074
90011,2013-06-12,19.743556976318352,2.2009120951056245
90011,2013-06-13,20.43928718566895,1.7312434690425147
90011,2013-06-14,20.106276512146,1.3101912217527691
90011,2013-06-15,20.355643272399952,2.055111799716664
90011,2013-06-16,20.38014936447145,1.4913005536653199
90011,2013-06-17,20.06267881393435,0.7496469462562889
90011,2013-06-18,20.861005783081048,1.6212594510265792
90011,2013-06-19,20.45823097229,1.4610033653298102
90011,2013-06-20,21.08442735671995,1.5036091934367795
90011,2013-06-21,21.381599426269553,1.80803516536879
90011,2013-06-22,21.2442436218262,2.437269051214015
90011,2013-06-23,20.70824241638185,2.944024021675628
90011,2013-06-24,20.5201435089111,2.64380522270201
90011,2013-06-25,20.7028694152832,2.78796614978827
90011,2013-06-26,22.65114402770995,2.8154669041371894
90011,2013-06-27,24.66572284698485,3.390394021720816
90011,2013-06-28,24.492350578308148,3.6281245087391087
